;Product Group key;Cluster;Centroid
77;GCO002PQC070FS;6;GCO002PQC070FS
78;GCO002PQC125FS;6;GCO002PQC070FS
79;GCO002SCV150FS;6;GCO002PQC070FS
80;GCO002SGM100FS;1;GBA001CAR200FS
81;GCO002SLX080FS;6;GCO002PQC070FS
82;GCO002SLX150FS;7;GWJ009BRN090FP
83;GCO002SPV100FP;1;GBA001CAR200FS
84;GCO003CQT080FS;10;GWP002BNG080FS
85;GCO003ESB100FS;6;GCO002PQC070FS
86;GCO003PAM125FS;7;GWJ009BRN090FP
87;GCO003RTB125FP;8;GWF002BRN165FS
88;GCO005BND090FS;7;GWJ009BRN090FP
89;GEP004ESE150FP;11;GEP005CQT400FS
90;GEP004NEU080FS;5;GBA001NEU250FS
91;GEP004NEU125FP;5;GBA001NEU250FS
92;GEP004PQC150FP;5;GBA001NEU250FS
93;GEP004RTB150FP;8;GWF002BRN165FS
94;GEP005BND250FS;10;GWP002BNG080FS
95;GEP005CQT400FS;11;GEP005CQT400FS
96;GEP006BND400FS;10;GWP002BNG080FS
97;GEP006BRN500FS;10;GWP002BNG080FS
98;GEP006DCO500FS;11;GEP005CQT400FS
99;GEP006FTG400FS;11;GEP005CQT400FS
100;GEP006PQC500FS;3;GCO002NEU250FS
101;GEP006SGM500FS;11;GEP005CQT400FS
102;GKC002ESE200FP;1;GBA001CAR200FS
103;GKC002JLG200FP;6;GCO002PQC070FS
104;GKC002SPV140FP;4;GLI004NEU1K0FS
105;GKC004NEU100FS;10;GWP002BNG080FS
106;GKF001DCO500FS;11;GEP005CQT400FS
107;GKG002BNR1K0FS;7;GWJ009BRN090FP
108;GKP001SPV200FS;4;GLI004NEU1K0FS
109;GKP002BNR1K0FS;3;GCO002NEU250FS
110;GKS001DCO500FS;11;GEP005CQT400FS
111;GLA001BND150FS;8;GWF002BRN165FS
112;GLA001CQT150FS;1;GBA001CAR200FS
113;GLA001ESE200FS;11;GEP005CQT400FS
114;GLA001JLG200FS;2;GBA001CQT060SS
115;GLA001PAM150FS;11;GEP005CQT400FS
116;GLA001PQC160FS;5;GBA001NEU250FS
117;GLA001SPV150FS;1;GBA001CAR200FS
118;GLA006BND100FS;8;GWF002BRN165FS
119;GLI002BND100FS;8;GWF002BRN165FS
120;GLI002BND200FS;10;GWP002BNG080FS
121;GLI002BNR1K0FS;10;GWP002BNG080FS
122;GLI002BNR400FS;8;GWF002BRN165FS
123;GLI002BRN250FS;7;GWJ009BRN090FP
124;GLI002CAE200FS;6;GCO002PQC070FS
125;GLI002CAR250FS;6;GCO002PQC070FS
126;GLI002CQT250FS;3;GCO002NEU250FS
127;GLI002DCO250FS;3;GCO002NEU250FS
128;GLI002DLZ200FS;6;GCO002PQC070FS
129;GLI002ESE200FS;3;GCO002NEU250FS
130;GLI002FTG200FS;3;GCO002NEU250FS
131;GLI002JLG200FS;7;GWJ009BRN090FP
132;GLI002NEU150FS;1;GBA001CAR200FS
133;GLI002PAM250FS;5;GBA001NEU250FS
134;GLI002PQC200FS;6;GCO002PQC070FS
135;GLI002SLX250FS;7;GWJ009BRN090FP
136;GLI002VLR200FS;1;GBA001CAR200FS
137;GLI004MCD1K0FS;3;GCO002NEU250FS
138;GLI004NEU1K0FS;4;GLI004NEU1K0FS
139;GLO002BNR250FS;6;GCO002PQC070FS
140;GLO002MCD250FS;9;GBA001SGM100FS
141;GLO002NEU250FS;3;GCO002NEU250FS
142;GLV001BND060SS;5;GBA001NEU250FS
143;GLV001BND080FS;6;GCO002PQC070FS
144;GLV001BND160FS;7;GWJ009BRN090FP
145;GLV001BNG080FS;10;GWP002BNG080FS
146;GLV001BRN100FP;7;GWJ009BRN090FP
147;GLV001CAE090FS;3;GCO002NEU250FS
148;GLV001CAR200FS;1;GBA001CAR200FS
149;GLV001CQT125FS;3;GCO002NEU250FS
150;GLV001DCO100FS;5;GBA001NEU250FS
151;GLV001DLZ080FS;6;GCO002PQC070FS
152;GLV001FTG100FS;3;GCO002NEU250FS
153;GLV001JLG100FS;7;GWJ009BRN090FP
154;GLV001JLG200FS;5;GBA001NEU250FS
155;GLV001NEU080FS;10;GWP002BNG080FS
156;GLV001NTA100FS;5;GBA001NEU250FS
157;GLV001NTA200FS;5;GBA001NEU250FS
158;GLV001PAM080FP;5;GBA001NEU250FS
159;GLV001PAM200FS;1;GBA001CAR200FS
160;GLV001PQC070FS;6;GCO002PQC070FS
161;GLV001PQC125FS;6;GCO002PQC070FS
162;GLV001SGM100FS;1;GBA001CAR200FS
163;GLV001SLX080FS;6;GCO002PQC070FS
164;GLV001SPV100FP;10;GWP002BNG080FS
165;GLV001SPV200FS;1;GBA001CAR200FS
166;GLV005CQT100FS;10;GWP002BNG080FS
167;GLV005ESB150FS;1;GBA001CAR200FS
168;GLV005PAM125FS;7;GWJ009BRN090FP
169;GLV008BND090FS;2;GBA001CQT060SS
170;GQX156BNR250FS;11;GEP005CQT400FS
171;GQX157BNR250FS;10;GWP002BNG080FS
172;GQX179BNR250FS;5;GBA001NEU250FS
173;GQX180BNR250FS;5;GBA001NEU250FS
174;GSJ001RTB150EX;10;GWP002BNG080FS
175;GTC001MCD500BQ;3;GCO002NEU250FS
176;GWA003BND100FS;7;GWJ009BRN090FP
177;GWA004BNR250FS;5;GBA001NEU250FS
178;GWC009CQT150FS;1;GBA001CAR200FS
179;GWC012BND180FS;8;GWF002BRN165FS
180;GWC012BND200FS;2;GBA001CQT060SS
181;GWC012BNR1K0FS;8;GWF002BRN165FS
182;GWC012DCO200FS;5;GBA001NEU250FS
183;GWC012FTG200FS;7;GWJ009BRN090FP
184;GWC012NEU180FS;10;GWP002BNG080FS
185;GWC012NTA250FS;3;GCO002NEU250FS
186;GWC012SLX200FS;10;GWP002BNG080FS
187;GWC013CQT250FS;4;GLI004NEU1K0FS
188;GWC014CQT200FS;10;GWP002BNG080FS
189;GWC015ESB200FS;11;GEP005CQT400FS
190;GWC015PAM200FS;7;GWJ009BRN090FP
191;GWC015RTB200FP;11;GEP005CQT400FS
192;GWC016JLG300FS;6;GCO002PQC070FS
193;GWC016NEU350FS;1;GBA001CAR200FS
194;GWC017DLZ180FS;6;GCO002PQC070FS
195;GWC017PQC250FS;5;GBA001NEU250FS
196;GWC018BNR1K0FS;8;GWF002BRN165FS
197;GWC018SPV350FS;4;GLI004NEU1K0FS
198;GWC019BNR1K0FS;6;GCO002PQC070FS
199;GWC019BNR500FS;1;GBA001CAR200FS
200;GWC019SPV500FS;2;GBA001CQT060SS
201;GWC020BNG150FS;10;GWP002BNG080FS
202;GWC020SGM200FS;10;GWP002BNG080FS
203;GWC020SPV165FP;10;GWP002BNG080FS
204;GWC026FTG200FS;1;GBA001CAR200FS
205;GWC028JLG200FS;5;GBA001NEU250FS
206;GWF001DCO200FP;5;GBA001NEU250FS
207;GWF001JLG200FP;3;GCO002NEU250FS
208;GWF001PQC200FP;10;GWP002BNG080FS
209;GWF001SLX200FP;8;GWF002BRN165FS
210;GWF001SPV200FP;11;GEP005CQT400FS
211;GWF002BRN165FS;8;GWF002BRN165FS
212;GWF003PQC250FS;10;GWP002BNG080FS
213;GWF014DLZ200FS;6;GCO002PQC070FS
214;GWF016VLR180FS;8;GWF002BRN165FS
215;GWF017PQC220FS;7;GWJ009BRN090FP
216;GWF018BND200FS;1;GBA001CAR200FS
217;GWF019BND080FS;8;GWF002BRN165FS
218;GWF020DCO150FS;5;GBA001NEU250FS
219;GWF021CAE180FS;6;GCO002PQC070FS
220;GWF022SCV200FS;6;GCO002PQC070FS
221;GWG002CQT350FS;5;GBA001NEU250FS
222;GWG005VLR180FS;10;GWP002BNG080FS
223;GWG006PQC400FS;10;GWP002BNG080FS
224;GWG019CQT400FS;10;GWP002BNG080FS
225;GWG021ESE150FS;9;GBA001SGM100FS
226;GWG022BRN100FS;10;GWP002BNG080FS
227;GWG022PQC250FS;6;GCO002PQC070FS
228;GWG025BND100FS;8;GWF002BRN165FS
229;GWG025BND230FS;1;GBA001CAR200FS
230;GWG026BND090FS;8;GWF002BRN165FS
231;GWG026BND200FS;1;GBA001CAR200FS
232;GWG027BND170FP;2;GBA001CQT060SS
233;GWG028BND150FP;1;GBA001CAR200FS
234;GWG029BND125FS;10;GWP002BNG080FS
235;GWJ008SCV150FS;3;GCO002NEU250FS
236;GWJ009BND100FS;9;GBA001SGM100FS
237;GWJ009BRN090FP;7;GWJ009BRN090FP
238;GWJ009CAR125FS;8;GWF002BRN165FS
239;GWJ009PQC125FS;5;GBA001NEU250FS
240;GWJ010CQT150FS;7;GWJ009BRN090FP
241;GWJ010ESE150FS;8;GWF002BRN165FS
242;GWJ010PQC125FS;10;GWP002BNG080FS
243;GWJ010VLR100FS;1;GBA001CAR200FS
244;GWJ012BND080FS;7;GWJ009BRN090FP
245;GWJ012BNR300FS;1;GBA001CAR200FS
246;GWJ012CAE090FS;6;GCO002PQC070FS
247;GWJ012DCO100FS;7;GWJ009BRN090FP
248;GWJ012FTG100FS;7;GWJ009BRN090FP
249;GWJ012JLG200FS;7;GWJ009BRN090FP
250;GWJ012NEU080FS;10;GWP002BNG080FS
251;GWJ012NTA125FS;7;GWJ009BRN090FP
252;GWJ012NTA200FS;5;GBA001NEU250FS
253;GWJ012SLX080FS;6;GCO002PQC070FS
254;GWJ012SLX125FS;6;GCO002PQC070FS
255;GWJ012SPV200FS;1;GBA001CAR200FS
256;GWJ012VLR100FS;1;GBA001CAR200FS
257;GWJ013PAM125FS;1;GBA001CAR200FS
258;GWJ016ESB125FS;9;GBA001SGM100FS
259;GWJ017ESE125FS;8;GWF002BRN165FS
260;GWJ018CQT125FS;1;GBA001CAR200FS
261;GWJ019NEU080FS;6;GCO002PQC070FS
262;GWJ029PAM300FS;1;GBA001CAR200FS
263;GWJ031BND080FS;1;GBA001CAR200FS
264;GWJ032BND080FS;8;GWF002BRN165FS
265;GWJ033BND100FS;10;GWP002BNG080FS
266;GWJ034SPV090FP;10;GWP002BNG080FS
267;GWJ035ESE125FS;5;GBA001NEU250FS
268;GWK006ESE200FS;3;GCO002NEU250FS
269;GWL006CQT150FS;1;GBA001CAR200FS
270;GWL014BND110FS;8;GWF002BRN165FS
271;GWM001BND150FS;10;GWP002BNG080FS
272;GWM001BNR400FS;1;GBA001CAR200FS
273;GWM001JLG200FS;3;GCO002NEU250FS
274;GWM007BND090SS;1;GBA001CAR200FS
275;GWM007CAR200FP;2;GBA001CQT060SS
276;GWM007NTA150FS;6;GCO002PQC070FS
277;GWM007PQC150FS;1;GBA001CAR200FS
278;GWM008CQT150FS;6;GCO002PQC070FS
279;GWM010PQC160FS;3;GCO002NEU250FS
280;GWM011NTA200FS;2;GBA001CQT060SS
281;GWP002BND125FS;6;GCO002PQC070FS
282;GWP002BND160FS;7;GWJ009BRN090FP
283;GWP002BNG080FS;10;GWP002BNG080FS
284;GWP005RTB125FP;11;GEP005CQT400FS
285;GWP006ESB125FS;2;GBA001CQT060SS
286;GWP007PAM080FP;5;GBA001NEU250FS
287;GWP007PAM200FS;8;GWF002BRN165FS
288;GWP010NTA125FS;8;GWF002BRN165FS
289;GWP011JLG200FS;1;GBA001CAR200FS
290;GWP013DLZ080FS;6;GCO002PQC070FS
291;GWP015BND080FS;1;GBA001CAR200FS
292;GWP017BND100FS;10;GWP002BNG080FS
293;GWP021BND090FS;4;GLI004NEU1K0FS
294;GWQ001BND100FS;8;GWF002BRN165FS
295;GWQ002SCV200FS;3;GCO002NEU250FS
296;GWS062BND100SS;1;GBA001CAR200FS
297;GWS063BND125SS;10;GWP002BNG080FS
298;GWS069BND125FS;10;GWP002BNG080FS
299;GWS074BND125FS;8;GWF002BRN165FS
300;GWS076BND125FS;1;GBA001CAR200FS
301;GWS077BND150FS;10;GWP002BNG080FS
302;GWT025CQT150FP;1;GBA001CAR200FS
303;GWT031ESE250BQ;3;GCO002NEU250FS
304;GWT031SPV250BQ;1;GBA001CAR200FS
305;GWU002BND180FS;2;GBA001CQT060SS
306;GWW003BND100FS;8;GWF002BRN165FS
307;GWW004BND100FS;8;GWF002BRN165FS
308;GWW005BND140FS;5;GBA001NEU250FS
309;GYB005NEU080FM;6;GCO002PQC070FS
310;GYB011NEU080FM;6;GCO002PQC070FS
311;GYD017NEU2K0FS;3;GCO002NEU250FS
312;TBG001BND180BV;10;GWP002BNG080FS
313;TBG002BND180BV;10;GWP002BNG080FS
314;TBG003BND180BV;1;GBA001CAR200FS
315;TBG004BND180BV;10;GWP002BNG080FS
316;TPO001BND600BW;11;GEP005CQT400FS
317;TPO003BND600BW;11;GEP005CQT400FS
318;TPO004BND300BW;10;GWP002BNG080FS
319;TPO004BND600BW;11;GEP005CQT400FS
320;TPO005BND300BW;1;GBA001CAR200FS
321;TPO006BND600BW;11;GEP005CQT400FS
322;TPO008BND600BW;10;GWP002BNG080FS
323;TPO009BND300BW;10;GWP002BNG080FS
324;TTA001BND200FR;6;GCO002PQC070FS
325;TTA023BND200FR;6;GCO002PQC070FS
